ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1,LATITUDE,LONGITUDE
TABL42,TABLE,HALL,HALL SHOWGROUND,"(-35.169607, 149.074277)",-35.169607,149.074277
TABL559,TABLE,YARRALUMLA,SCHLICH STREET - PEDESTRIAN PARKLAND,"(-35.301107, 149.098629)",-35.301107,149.098629
SEAT2677,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPPING CENTRE,"(-35.320611, 149.132004)",-35.320611,149.132004
SEAT4565,SEAT,BONNER,ESSIE COFFEY ST PEDESTRIAN PARKLAND,"(-35.153603, 149.139509)",-35.153603,149.139509
SEAT2053,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239966, 149.070165)",-35.239966,149.070165
SEAT3586,SEAT,WATSON,MARY KITSON NEIGHBORHOOD PARK,"(-35.232461, 149.159261)",-35.232461,149.159261
TABL492,TABLE,LATHAM,UMBAGONG PARK,"(-35.215783, 149.028924)",-35.215783,149.028924
SEAT4517,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.229026, 149.073681)",-35.229026,149.073681
SEAT4499,SEAT,AMAROO,AMAROO SHOPPING CENTRE,"(-35.164946, 149.132229)",-35.164946,149.132229
SEAT3837,SEAT,KAMBAH,BODDINGTON CRESCENT NEIGHBOURHOOD PARK,"(-35.383461, 149.052566)",-35.383461,149.052566
TABL544,TABLE,CITY,HOBART PLACE,"(-35.278972, 149.126729)",-35.278972,149.126729
SEAT3357,SEAT,AINSLIE,CORROBOREE PARK,"(-35.268031, 149.141285)",-35.268031,149.141285
SEAT2041,SEAT,BELCONNEN,MARGARET TIMPSON PARK,"(-35.238396, 149.068159)",-35.238396,149.068159
TABL214,TABLE,BARTON,TELOPEA PARK,"(-35.315536, 149.136434)",-35.315536,149.136434
SEAT3579,SEAT,CHIFLEY,SHANN PLACE NEIGHBOURHOOD PARK,"(-35.352631, 149.076633)",-35.352631,149.076633
SEAT1878,SEAT,CAMPBELL,BLAMEY CRESCENT - ROAD VERGE,"(-35.28621, 149.151265)",-35.28621,149.151265
SEAT3259,SEAT,HOLT,KIPPAX FAIR,"(-35.222063, 149.019321)",-35.222063,149.019321
SEAT1336,SEAT,LYNEHAM,VON GUERARD CRESCENT - NEIGHBOURHOOD PARK,"(-35.237121, 149.122695)",-35.237121,149.122695
SEAT3792,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177343, 149.130758)",-35.177343,149.130758
SEAT1342,SEAT,LYNEHAM,SOUTHWELL PARK ARCHERY FIELD,"(-35.245582, 149.129033)",-35.245582,149.129033
TABL309,TABLE,YARRALUMLA,WESTON PARK,"(-35.295582, 149.095121)",-35.295582,149.095121
SEAT2901,SEAT,AINSLIE,WAKEFIELD GARDENS - NEIGHBOURHOOD PARK,"(-35.261728, 149.143507)",-35.261728,149.143507
SEAT3085,SEAT,WANNIASSA,HOLDEN CRESCENT - NEIGHBOURHOOD PARK,"(-35.392818, 149.094343)",-35.392818,149.094343
SEAT306,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415652, 149.070496)",-35.415652,149.070496
SEAT3192,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344529, 149.08661)",-35.344529,149.08661
SEAT4077,SEAT,FYSHWICK,IRON KNOB STREET PEDESTRIAN PARKLAND,"(-35.334984, 149.17982)",-35.334984,149.17982
SEAT2945,SEAT,YARRALUMLA,YARRALUMLA SHOPPING CENTRE,"(-35.307415, 149.098155)",-35.307415,149.098155
SEAT4377,SEAT,BONNER,DOOLEY BINBIN STREET LANEWAY,"(-35.15576, 149.136773)",-35.15576,149.136773
SEAT3840,SEAT,FORDE,PAQUITA STREET PEDESTRIAN PARKLAND,"(-35.163034, 149.14642)",-35.163034,149.14642
SEAT2862,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344897, 149.085633)",-35.344897,149.085633
SEAT4547,SEAT,BONNER,YARRI STREET PEDESTRIAN PARKLAND,"(-35.152264, 149.144919)",-35.152264,149.144919
SEAT3342,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.365229, 149.094322)",-35.365229,149.094322
SEAT3539,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243048, 149.043399)",-35.243048,149.043399
SEAT3836,SEAT,KAMBAH,SUMMERLAND CIRCUIT NEIGHBOURHOOD PARK,"(-35.385557, 149.071188)",-35.385557,149.071188
SEAT1127,SEAT,TURNER,CONDAMINE STREET - NEIGHBOURHOOD PARK,"(-35.26731, 149.123142)",-35.26731,149.123142
SEAT107,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.391162, 149.085711)",-35.391162,149.085711
TABL278,TABLE,YARRALUMLA,ALEXANDRINA DRIVE - ROAD VERGE,"(-35.299031, 149.099256)",-35.299031,149.099256
SEAT412,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415054, 149.068063)",-35.415054,149.068063
SEAT2082,SEAT,BELCONNEN,TOTTERDELL LOOP NEIGHBOURHOOD PARK,"(-35.234508, 149.059875)",-35.234508,149.059875
SEAT2288,SEAT,GIRALANG,GIRALANG DISTRICT PLAYING FIELD,"(-35.214559, 149.093604)",-35.214559,149.093604
SEAT1508,SEAT,CITY,GLEBE PARK,"(-35.280981, 149.134825)",-35.280981,149.134825
SEAT1159,SEAT,REID,REID DISTRICT PLAYING FIELD,"(-35.280029, 149.144684)",-35.280029,149.144684
SEAT3602,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND - DOG PARK,"(-35.228359, 149.073601)",-35.228359,149.073601
TABL886,TABLE,FRANKLIN,CHARLOTTE BARTON STREET NEIGHBOURHOOD PARK,"(-35.205709, 149.141563)",-35.205709,149.141563
SEAT2633,SEAT,GRIFFITH,KINGSTON OVAL,"(-35.319402, 149.142224)",-35.319402,149.142224
SEAT4436,SEAT,CRACE,BARTON HIGHWAY PEDESTRIAN PARKLAND,"(-35.209383, 149.109734)",-35.209383,149.109734
SEAT4201,SEAT,COOK,COOK SHOPPING CENTRE,"(-35.259015, 149.063051)",-35.259015,149.063051
SEAT3438,SEAT,CHISHOLM,PURBRICK STREET - SEMI NATURAL OPEN SPACE,"(-35.42398, 149.128853)",-35.42398,149.128853
SEAT3278,SEAT,HARRISON,MOONLIGHT AVENUE NEIGHBOURHOOD PARK,"(-35.189074, 149.155873)",-35.189074,149.155873
SEAT2699,SEAT,KINGSTON,SANDALWOOD STREET - NEIGHBOURHOOD PARK,"(-35.316944, 149.15266)",-35.316944,149.15266
TABL698,TABLE,GREENWAY,PINE ISLAND RESERVE,"(-35.427239, 149.059569)",-35.427239,149.059569
SEAT3377,SEAT,YARRALUMLA,YARRALUMLA BAY DISTRICT PARK,"(-35.298825, 149.102255)",-35.298825,149.102255
SEAT4032,SEAT,KALEEN,KALEEN SHOPPING CENTRE (BOYNE PL),"(-35.224053, 149.111932)",-35.224053,149.111932
SEAT1731,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.276532, 149.128607)",-35.276532,149.128607
SEAT3808,SEAT,NICHOLLS,SUE GEH CIRCUIT NEIGHBOURHOOD PARK,"(-35.188818, 149.093399)",-35.188818,149.093399
SEAT2331,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243431, 149.043785)",-35.243431,149.043785
SEAT3801,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177781, 149.13056)",-35.177781,149.13056
SEAT2303,SEAT,FRASER,FRASER SHOPPING CENTRE,"(-35.192939, 149.043704)",-35.192939,149.043704
SEAT2858,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344894, 149.085525)",-35.344894,149.085525
SEAT2794,SEAT,RED HILL,ROEBUCK STREET - NEIGHBOURHOOD PARK,"(-35.342119, 149.126626)",-35.342119,149.126626
SEAT391,SEAT,GREENWAY,TUGGERANONG TOWN PARK,"(-35.412728, 149.067142)",-35.412728,149.067142
SEAT2271,SEAT,FLYNN,TULLOCH PLACE NEIGHBOURHOOD PARK,"(-35.210195, 149.045108)",-35.210195,149.045108
SEAT4209,SEAT,WESTON,WHITNEY PLACE - PEDESTRIAN PARKLAND,"(-35.343064, 149.057259)",-35.343064,149.057259
SEAT830,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343882, 149.086368)",-35.343882,149.086368
SEAT3863,SEAT,HOLT,BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK,"(-35.221779, 149.012899)",-35.221779,149.012899
SEAT2081,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND,"(-35.23914, 149.072841)",-35.23914,149.072841
TABL61,TABLE,TURNER,HAIG PARK,"(-35.269715, 149.128383)",-35.269715,149.128383
SEAT549,SEAT,CHISHOLM,COUCHMAN CRESCENT - NEIGHBOURHOOD PARK,"(-35.424048, 149.134216)",-35.424048,149.134216
SEAT4320,SEAT,FORDE,VOLPATO STREET NEIGHBOURHOOD PARK,"(-35.160284, 149.149024)",-35.160284,149.149024
TABL901,TABLE,CITY,GLEBE PARK,"(-35.283626, 149.136356)",-35.283626,149.136356
SEAT3304,SEAT,YARRALUMLA,LENNOX GARDENS,"(-35.298666, 149.121492)",-35.298666,149.121492
SEAT4131,SEAT,LYONS,LYONS SHOPPING CENTRE,"(-35.3393, 149.076906)",-35.3393,149.076906
TABL937,TABLE,BONNER,PEARL GIBBS CIRCUIT NEIGHBOURHOOD PARK,"(-35.155973, 149.143706)",-35.155973,149.143706
SEAT2330,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243529, 149.04364)",-35.243529,149.04364
SEAT987,SEAT,GARRAN,SABINE CLOSE - NEIGHBOURHOOD PARK,"(-35.340961, 149.10544)",-35.340961,149.10544
SEAT4483,SEAT,AMAROO,AMAROO SHOPPING CENTRE,"(-35.164453, 149.132631)",-35.164453,149.132631
SEAT2493,SEAT,SCULLIN,DE GARIS PLACE NEIGHBOURHOOD PARK,"(-35.231557, 149.041964)",-35.231557,149.041964
SEAT4016,SEAT,FORDE,LOMAX STREET ROAD VERGE,"(-35.171849, 149.143309)",-35.171849,149.143309
SEAT654,SEAT,TORRENS,TORRENS PLACE - PEDESTRIAN PARKLAND,"(-35.37307, 149.087854)",-35.37307,149.087854
SEAT2244,SEAT,EVATT,FUHRMAN STREET NEIGHBOURHOOD PARK,"(-35.20391, 149.071745)",-35.20391,149.071745
TABL119,TABLE,CITY,PETRIE PLAZA,"(-35.279653, 149.131499)",-35.279653,149.131499
SEAT917,SEAT,ISAACS,ADEY PLACE - LANEWAY,"(-35.36424, 149.10915)",-35.36424,149.10915
SEAT2465,SEAT,MELBA,SCARLETT STREET NEIGHBOURHOOD PARK,"(-35.211537, 149.05352)",-35.211537,149.05352
SEAT298,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415215, 149.070285)",-35.415215,149.070285
SEAT672,SEAT,RIVETT,BLANCOA PLACE PEDESTRIAN PARKLAND,"(-35.349213, 149.035809)",-35.349213,149.035809
SEAT53,SEAT,GUNGAHLIN,GUNGAHLIN TOWN CENTRE,"(-35.185282, 149.133708)",-35.185282,149.133708
SEAT1577,SEAT,ACTON,ACTON PARK DISTRICT PARK,"(-35.290676, 149.126363)",-35.290676,149.126363
SEAT2210,SEAT,CHARNWOOD,BUCKMASTER CRESCENT PEDESTRIAN PARKLAND,"(-35.199931, 149.026017)",-35.199931,149.026017
SEAT646,SEAT,TORRENS,TORRENS SHOPPING CENTRE,"(-35.373122, 149.087448)",-35.373122,149.087448
SEAT6,SEAT,PALMERSTON,LOFTY CLOSE NEIGHBOURHOOD PARK,"(-35.192322, 149.125539)",-35.192322,149.125539
SEAT3491,SEAT,CITY,MORT STREET - BUS INTERCHANGE,"(-35.278148, 149.130508)",-35.278148,149.130508
SEAT3437,SEAT,CHISHOLM,PURBRICK STREET - SEMI NATURAL OPEN SPACE,"(-35.425075, 149.128239)",-35.425075,149.128239
TABL23,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.225897, 149.0634)",-35.225897,149.0634
SEAT3856,SEAT,COOK,TEMPLETON STREET NEIGHBOURHOOD PARK,"(-35.258899, 149.06211)",-35.258899,149.06211
SEAT3469,SEAT,CITY,ALINGA STREET - BUS INTERCHANGE,"(-35.278639, 149.130341)",-35.278639,149.130341
SEAT3406,SEAT,DUNLOP,RANDALL CLOSE NEIGHBOURHOOD PARK,"(-35.199978, 149.015092)",-35.199978,149.015092
SEAT3620,SEAT,GARRAN,GARRAN SHOPPING CENTRE,"(-35.34293, 149.108536)",-35.34293,149.108536
SEAT2902,SEAT,AINSLIE,WAKEFIELD GARDENS - NEIGHBOURHOOD PARK,"(-35.261697, 149.14381)",-35.261697,149.14381
SEAT2301,SEAT,FRASER,FRASER SHOPPING CENTRE,"(-35.192969, 149.043699)",-35.192969,149.043699
SEAT4608,SEAT,PHILLIP,WORGAN STREET ROAD VERGE,"(-35.34185, 149.085013)",-35.34185,149.085013
SEAT630,SEAT,WESTON,WESTON SHOPPING CENTRE,"(-35.341649, 149.053357)",-35.341649,149.053357
SEAT4556,SEAT,CITY,DARWIN PLACE,"(-35.280282, 149.125647)",-35.280282,149.125647
SEAT2485,SEAT,SCULLIN,ROSS SMITH CRESCENT NEIGHBOURHOOD PARK,"(-35.23839, 149.035384)",-35.23839,149.035384
SEAT1958,SEAT,AINSLIE,RUTHERFORD CRESCENT - NEIGHBOURHOOD PARK,"(-35.257668, 149.149405)",-35.257668,149.149405
SEAT3481,SEAT,CITY,ALINGA STREET - BUS INTERCHANGE,"(-35.278421, 149.130236)",-35.278421,149.130236
SEAT105,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.39057, 149.085709)",-35.39057,149.085709
SEAT4489,SEAT,AMAROO,AMAROO SHOPPING CENTRE,"(-35.164935, 149.132507)",-35.164935,149.132507
SEAT1589,SEAT,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.291665, 149.10209)",-35.291665,149.10209
SEAT4283,SEAT,GRIFFITH,MANUKA SHOPPING CENTRE,"(-35.319706, 149.132532)",-35.319706,149.132532
SEAT3318,SEAT,MACQUARIE,JAMISON SHOPPING CENTRE,"(-35.253551, 149.071988)",-35.253551,149.071988
TABL38,TABLE,FLOREY,TATTERSALL CRESCENT NEIGHBOURHOOD PARK,"(-35.223583, 149.05697)",-35.223583,149.05697
SEAT2423,SEAT,KALEEN,SHANNON CIRCUIT PEDESTRIAN PARKLAND,"(-35.235439, 149.105545)",-35.235439,149.105545
SEAT3460,SEAT,CITY,EAST ROW,"(-35.278859, 149.130667)",-35.278859,149.130667
SEAT4706,SEAT,CHAPMAN,CHAPMAN SHOPPING CENTRE,"(-35.355666, 149.040612)",-35.355666,149.040612
SEAT2989,SEAT,DUNLOP,BUNCLE PLACE NEIGHBOURHOOD PARK,"(-35.194224, 149.020006)",-35.194224,149.020006
SEAT3713,SEAT,DUNLOP,PERCY BEGG CIRCUIT NEIGHBOURHOOD PARK,"(-35.188517, 149.01633)",-35.188517,149.01633
SEAT39,SEAT,NGUNNAWAL,BARGANG CRESCENT NEIGHBOURHOOD PARK,"(-35.171992, 149.10214)",-35.171992,149.10214
SEAT1688,SEAT,CITY,VETERANS PARK,"(-35.277227, 149.130608)",-35.277227,149.130608
SEAT938,SEAT,HUGHES,BISDEE STREET - NEIGHBOURHOOD PARK,"(-35.335312, 149.090677)",-35.335312,149.090677
SEAT4297,SEAT,YARRALUMLA,LENNOX GARDENS - NARA PARK,"(-35.298438, 149.120916)",-35.298438,149.120916
SEAT933,SEAT,ISAACS,YAMBA DRIVE - PEDESTRIAN PARKLAND,"(-35.370357, 149.111459)",-35.370357,149.111459
SEAT3731,SEAT,BONYTHON,BURGOYNE STREET PEDESTRIAN PARKLAND,"(-35.426414, 149.071581)",-35.426414,149.071581
SEAT3501,SEAT,GRIFFITH,FRANKLIN STREET - MANUKA SHOPS,"(-35.319704, 149.132829)",-35.319704,149.132829
SEAT3386,SEAT,FADDEN,FADDEN PINES DISTRICT PARK,"(-35.411157, 149.120843)",-35.411157,149.120843
SEAT4686,SEAT,WESTON,MCCONCHIE CIRCUIT NEIGHBOURHOOD PARK,"(-35.321818, 149.059551)",-35.321818,149.059551
SEAT2804,SEAT,YARRALUMLA,LENNOX GARDENS,"(-35.298591, 149.122096)",-35.298591,149.122096
SEAT3302,SEAT,YARRALUMLA,LENNOX GARDENS,"(-35.297496, 149.12185)",-35.297496,149.12185
SEAT3672,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185173, 149.134917)",-35.185173,149.134917
SEAT1696,SEAT,CITY,VETERANS PARK,"(-35.276901, 149.130054)",-35.276901,149.130054
SEAT1501,SEAT,CITY,GLEBE PARK,"(-35.280747, 149.13561)",-35.280747,149.13561
SEAT937,SEAT,HUGHES,BISDEE STREET - NEIGHBOURHOOD PARK,"(-35.334876, 149.091138)",-35.334876,149.091138
TABL195,TABLE,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.290487, 149.099384)",-35.290487,149.099384
SEAT1816,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.279111, 149.131861)",-35.279111,149.131861
SEAT218,SEAT,KAMBAH,FRIEND PLACE - NEIGHBOURHOOD PARK,"(-35.376909, 149.05936)",-35.376909,149.05936
SEAT3217,SEAT,PHILLIP,ANTIS STREET PEDESTRIAN PARKLAND,"(-35.345826, 149.095076)",-35.345826,149.095076
SEAT4028,SEAT,CRACE,STOWPORT AVENUE PEDESTRIAN PARKLAND,"(-35.202098, 149.103814)",-35.202098,149.103814
SEAT3366,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.235483, 149.072975)",-35.235483,149.072975
SEAT515,SEAT,FADDEN,FADDEN PINES DISTRICT PARK,"(-35.411669, 149.120727)",-35.411669,149.120727
SEAT1493,SEAT,CITY,GLEBE PARK,"(-35.280651, 149.13615)",-35.280651,149.13615
SEAT1306,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.278353, 149.132304)",-35.278353,149.132304
SEAT2020,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238545, 149.069727)",-35.238545,149.069727
SEAT1973,SEAT,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.291564, 149.100168)",-35.291564,149.100168
SEAT2069,SEAT,BELCONNEN,BELCONNEN INTERCHANGE,"(-35.239941, 149.069871)",-35.239941,149.069871
SEAT1811,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.279158, 149.131766)",-35.279158,149.131766
TABL663,TABLE,PADDYS RIVER (RURAL DIST.),COTTER RESERVE - COTTER AVENUE,"(-35.323529, 148.941503)",-35.323529,148.941503
SEAT760,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343526, 149.085155)",-35.343526,149.085155
SEAT4409,SEAT,SCULLIN,SCULLIN SHOPPING CENTRE,"(-35.233745, 149.040274)",-35.233745,149.040274
SEAT1588,SEAT,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.287094, 149.101443)",-35.287094,149.101443
SEAT4068,SEAT,CASEY,CASEY DOG PARK,"(-35.167343, 149.098891)",-35.167343,149.098891
SEAT128,SEAT,THEODORE,SCANTLEBURY CRESCENT - PEDESTRIAN PARKLAND,"(-35.442298, 149.123462)",-35.442298,149.123462
SEAT4050,SEAT,FORDE,HORSE PARK DRIVE PEDESTRIAN PARKLAND,"(-35.178465, 149.143882)",-35.178465,149.143882
SEAT3866,SEAT,FORDE,ALICE BERRY STREET LANEWAY,"(-35.173039, 149.146342)",-35.173039,149.146342
SEAT1794,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.280788, 149.132882)",-35.280788,149.132882
SEAT647,SEAT,TORRENS,TORRENS SHOPPING CENTRE,"(-35.372992, 149.087459)",-35.372992,149.087459
TABL851,TABLE,KAMBAH,BODDINGTON CRESCENT NEIGHBOURHOOD PARK,"(-35.383196, 149.051927)",-35.383196,149.051927
SEAT142,SEAT,MONASH,CLIVE STEELE AVENUE - PEDESTRIAN PARKLAND,"(-35.415743, 149.092892)",-35.415743,149.092892
SEAT4174,SEAT,OAKS ESTATE,RIVER STREET NEIGHBOURHOOD PARK,"(-35.341854, 149.227459)",-35.341854,149.227459
SEAT269,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414079, 149.06927)",-35.414079,149.06927
SEAT1616,SEAT,CITY,MOORE STREET ROAD VERGE,"(-35.277771, 149.127734)",-35.277771,149.127734
SEAT618,SEAT,WESTON,WESTON SHOPPING CENTRE,"(-35.341468, 149.052138)",-35.341468,149.052138
SEAT3822,SEAT,MACARTHUR,MACARTHUR COMMUNITY PARK,"(-35.408078, 149.128457)",-35.408078,149.128457
SEAT2497,SEAT,SCULLIN,BOULTON CLOSE PEDESTRIAN PARKLAND,"(-35.231174, 149.046377)",-35.231174,149.046377
SEAT1044,SEAT,CURTIN,CARRUTHERS STREET - PEDESTRIAN PARKLAND,"(-35.324204, 149.082975)",-35.324204,149.082975
SEAT1145,SEAT,TURNER,HAIG PARK,"(-35.269296, 149.125008)",-35.269296,149.125008
SEAT4558,SEAT,CITY,DARWIN PLACE,"(-35.280365, 149.125678)",-35.280365,149.125678
SEAT1537,SEAT,CITY,MARCUS CLARKE STREET - ROAD VERGE,"(-35.276313, 149.126773)",-35.276313,149.126773
SEAT191,SEAT,KAMBAH,SULWOOD DRIVE - NEIGHBOURHOOD PARK,"(-35.384212, 149.079931)",-35.384212,149.079931
SEAT3451,SEAT,RED HILL,RED HILL LOOK OUT - MEMO155,"(-35.328373, 149.116754)",-35.328373,149.116754
SEAT3907,SEAT,FORDE,RAY ELLIS CRESCENT PEDESTRIAN PARKLAND,"(-35.174216, 149.141419)",-35.174216,149.141419
SEAT2790,SEAT,RED HILL,LADY NELSON PLACE - NEIGHBOURHOOD PARK,"(-35.342242, 149.130088)",-35.342242,149.130088
SEAT3921,SEAT,MACQUARIE,JAMISON CENTRE PLAYGROUND,"(-35.253319, 149.071539)",-35.253319,149.071539
SEAT3733,SEAT,BONYTHON,PUDDY STREET PEDESTRIAN PARKLAND,"(-35.427096, 149.071361)",-35.427096,149.071361
TABL680,TABLE,GREENWAY,PINE ISLAND RESERVE,"(-35.427859, 149.060259)",-35.427859,149.060259
SEAT3622,SEAT,CITY,LATIN AMERICAN PLAZA - CHILDERS ST,"(-35.277205, 149.125826)",-35.277205,149.125826
SEAT1938,SEAT,AINSLIE,CALVERT STREET - NEIGHBOURHOOD PARK,"(-35.254046, 149.156528)",-35.254046,149.156528
SEAT996,SEAT,FISHER,ARALUEN STREET - PEDESTRIAN PARKLAND,"(-35.362156, 149.058008)",-35.362156,149.058008
SEAT1083,SEAT,CURTIN,NELSON PLACE - PEDESTRIAN PARKLAND,"(-35.326364, 149.077684)",-35.326364,149.077684
SEAT4472,SEAT,GUNGAHLIN,GOZZARD STREET TOWN PARK,"(-35.185672, 149.131459)",-35.185672,149.131459
SEAT3214,SEAT,PHILLIP,PHILLIP  TOWN CENTRE,"(-35.343487, 149.088596)",-35.343487,149.088596
SEAT147,SEAT,MONASH,BALSILLIE CRESCENT - PEDESTRIAN PARKLAND,"(-35.414735, 149.086624)",-35.414735,149.086624
SEAT3095,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.365305, 149.094566)",-35.365305,149.094566
SEAT3871,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.23597, 149.074971)",-35.23597,149.074971
SEAT3798,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177591, 149.130365)",-35.177591,149.130365
SEAT547,SEAT,CHISHOLM,COUCHMAN CRESCENT - NEIGHBOURHOOD PARK,"(-35.424077, 149.134806)",-35.424077,149.134806
SEAT3335,SEAT,OAKS ESTATE,RAILWAY STREET - PEDESTRIAN PARKLAND,"(-35.34214, 149.22733)",-35.34214,149.22733
SEAT2489,SEAT,SCULLIN,GATTY STREET LANEWAY,"(-35.232763, 149.039981)",-35.232763,149.039981
SEAT308,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415559, 149.07021)",-35.415559,149.07021
SEAT2502,SEAT,SPENCE,HANCOCK STREET PEDESTRIAN PARKLAND,"(-35.201853, 149.064246)",-35.201853,149.064246
SEAT4490,SEAT,AMAROO,AMAROO SHOPPING CENTRE,"(-35.164975, 149.132371)",-35.164975,149.132371
SEAT3903,SEAT,FORDE,RAY ELLIS CRESCENT TOWN PARK,"(-35.172986, 149.141478)",-35.172986,149.141478
SEAT3943,SEAT,FRANKLIN,CHARLOTTE BARTON STREET NEIGHBOURHOOD PARK,"(-35.205299, 149.141596)",-35.205299,149.141596
SEAT4519,SEAT,CASEY,KINGSLAND PARADE PEDESTRIAN PARKLAND,"(-35.174832, 149.098772)",-35.174832,149.098772
SEAT1995,SEAT,ARANDA,ARANDA DISTRICT PLAYING FIELD,"(-35.252088, 149.07686)",-35.252088,149.07686
SEAT299,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415166, 149.070333)",-35.415166,149.070333
TABL315,TABLE,YARRALUMLA,WESTON PARK,"(-35.292546, 149.093294)",-35.292546,149.093294
SEAT3533,SEAT,HAWKER,HAWKER SHOPPING CNETRE,"(-35.243401, 149.044137)",-35.243401,149.044137
SEAT2334,SEAT,HAWKER,HAWKER SHOPPING CENTRE,"(-35.243342, 149.043786)",-35.243342,149.043786
SEAT2637,SEAT,GRIFFITH,THROSBY LANE - PEDESTRIAN PARKLAND,"(-35.327474, 149.144169)",-35.327474,149.144169
SEAT2135,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.247545, 149.070613)",-35.247545,149.070613
SEAT2685,SEAT,GRIFFITH,FLINDERS WAY - NEIGHBOURHOOD PARK,"(-35.323813, 149.134186)",-35.323813,149.134186
TABL80,TABLE,LYNEHAM,ELLENBOROUGH STREET - PEDESTRIAN PARKLAND,"(-35.240635, 149.124161)",-35.240635,149.124161
SEAT185,SEAT,KAMBAH,DEMPSTER PLACE - NEIGHBOURHOOD PARK,"(-35.387144, 149.070186)",-35.387144,149.070186
SEAT4470,SEAT,GUNGAHLIN,GOZZARD STREET TOWN PARK,"(-35.185576, 149.131403)",-35.185576,149.131403
SEAT64,SEAT,HALL,HALL VILLAGE RESERVE,"(-35.168232, 149.068114)",-35.168232,149.068114
SEAT3662,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.185019, 149.135154)",-35.185019,149.135154
SEAT3315,SEAT,MACQUARIE,JAMISON SHOPPING CENTRE,"(-35.253285, 149.071732)",-35.253285,149.071732
SEAT177,SEAT,KAMBAH,ROUNSEVELL STREET - PEDESTRIAN PARKLAND,"(-35.395544, 149.047593)",-35.395544,149.047593
SEAT726,SEAT,PHILLIP,WODEN TOWN PARK,"(-35.344238, 149.088424)",-35.344238,149.088424
SEAT675,SEAT,RIVETT,SOLLYA PLACE - PEDESTRIAN PARKLAND,"(-35.349608, 149.032694)",-35.349608,149.032694
SEAT378,SEAT,HOLDER,DE GRAAFF STREET - NEIGHBOURHOOD PARK,"(-35.334562, 149.041504)",-35.334562,149.041504
SEAT3222,SEAT,AINSLIE,CALVERT ST PARK,"(-35.253586, 149.15628)",-35.253586,149.15628
SEAT3514,SEAT,GRIFFITH,PALMERSTON LANE - MANUKA SHOPS,"(-35.32064, 149.132311)",-35.32064,149.132311
TABL434,TABLE,PHILLIP,PHILLIP TOWN CENTRE,"(-35.352149, 149.089041)",-35.352149,149.089041
